"playerName","team","CBAs","ruckContests","kickIns","playOn","fantasy"
"Ellie Gavalas","NMFC",0,0,0,0,0
"Kaitlyn Ashmore","NMFC",0,0,0,0,0
"Jessica Duffin","NMFC",0,0,0,0,0
"Isabella Eddey","NMFC",0,0,0,0,0
"Brooke Brown","NMFC",0,0,0,0,0
"Nicole Bresnehan","NMFC",0,0,0,0,0
"Emma King","NMFC",0,0,0,0,0
"Daisy Bateman","NMFC",0,0,0,0,0
"Jasmine Ferguson","NMFC",0,0,0,0,0
"Sophie Abbatangelo","NMFC",0,0,0,0,0
"Daria Bannister","NMFC",0,0,0,0,0
"Tahlia Randall","NMFC",0,0,0,0,0
"Kimberley Rennie","NMFC",0,0,0,0,0
"Amy Smith","NMFC",0,0,0,0,0
"Sarah Wright","NMFC",0,0,0,0,0
"Alice O'Loughlin","NMFC",0,0,0,0,0
"Danielle Hardiman","NMFC",0,0,0,0,0
"Grace Campbell","NMFC",0,0,0,0,0
"Tess Craven","NMFC",0,0,0,0,0
"Alexia Hamilton","NMFC",0,0,0,0,0
"Brittany Gibson","NMFC",0,0,0,0,0
"Elisha King","NMFC",0,0,0,0,0
"Tara Slender","NMFC",0,0,0,0,0
"Perri King","NMFC",0,0,0,0,0
"Ella Maurer","NMFC",0,0,0,0,0
"Monique Conti","RICH",0,0,0,0,0
"Gabrielle Seymour","RICH",0,0,0,0,0
"Rebecca Miller","RICH",0,0,0,0,0
"Kate Dempsey","RICH",0,0,0,0,0
"Jess Hosking","RICH",0,0,0,0,0
"Katie Brennan","RICH",0,0,0,0,0
"Sarah Hosking","RICH",0,0,0,0,0
"Maddy Brancatisano","RICH",0,0,0,0,0
"Tessa Lavey","RICH",0,0,0,0,0
"Maddie Shevlin","RICH",0,0,0,0,0
"Meagan Kiely","RICH",0,0,0,0,0
"Sarah D'Arcy","RICH",0,0,0,0,0
"Christina Bernardi","RICH",0,0,0,0,0
"Bethany Lynch","RICH",0,0,0,0,0
"Kodi Jacques","RICH",0,0,0,0,0
"Hannah Burchell","RICH",0,0,0,0,0
"Harriet Cordner","RICH",0,0,0,0,0
"Emelia Yassir","RICH",0,0,0,0,0
"Tayla Stahl","RICH",0,0,0,0,0
"Sarah Sansonetti","RICH",0,0,0,0,0
"Stella Reid","RICH",0,0,0,0,0
"Sophie Molan","RICH",0,0,0,0,0
"Courtney Wakefield","RICH",0,0,0,0,0
"Laura McClelland","RICH",0,0,0,0,0
"Poppy Kelly","RICH",0,0,0,0,0
"Sarah Dargan","RICH",0,0,0,0,0
"Ellie McKenzie","RICH",0,0,0,0,0
"Meg Macdonald","RICH",0,0,0,0,0
"Iilish Ross","RICH",0,0,0,0,0
"Hannah McLaren","RICH",0,0,0,0,0
"Ingrid Houtsma","RICH",0,0,0,0,0
"Akec Makur Chuot","RICH",0,0,0,0,0
"Akayla Peterson","RICH",0,0,0,0,0
"Tarni White","STK",7,0,0,0,78
"Hannah Priest","STK",0,0,3,3,70
"Tilly Lucas-Rodd","STK",8,0,0,0,62
"Bianca Jakobsson","STK",0,0,6,5,58
"Catherine Phillips","STK",0,0,0,0,55
"Jessica Matin","STK",0,0,0,0,53
"Jayde Van Dyk","STK",0,0,1,1,50
"Rhiannon Watt","STK",4,15,0,0,49
"Molly McDonald","STK",0,0,0,0,41
"Caitlin Greiser","STK",0,0,0,0,40
"Tahlia Meyer","STK",0,0,0,0,40
"Kate Shierlaw","STK",0,2,0,0,37
"Leah Cutting","STK",4,45,0,0,36
"Jacqui Vogt","STK",3,0,0,0,29
"Ella Friend","STK",0,0,0,0,29
"Isabella Shannon","STK",0,0,0,0,27
"Nicola Xenos","STK",0,0,0,0,26
"Rebecca Ott","STK",0,0,0,0,20
"Rosie Dillon","STK",5,0,0,0,18
"Darcy Guttridge","STK",0,0,0,0,12
"Ashleigh Richards","STK",1,0,0,0,11
"Olivia Vesely","STK",0,0,0,0,0
"Alice Burke","STK",0,0,0,0,0
"Alana Woodward","STK",0,0,0,0,0
"Renee Saulitis","STK",0,0,0,0,0
"Lucy Burke","STK",0,0,0,0,0
"Nat Exon","STK",0,0,0,0,0
"Kate McCarthy","STK",0,0,0,0,0
"Georgia Patrikios","STK",0,0,0,0,0
"Tyanna Smith","STK",0,0,0,0,0
"Paige Price","STK",0,0,0,0,0
"Kirsty Lamb","WB",0,0,0,0,0
"Ellie Blackburn","WB",0,0,0,0,0
"Naomi Ferres","WB",0,0,0,0,0
"Eleanor Brown","WB",0,0,0,0,0
"Bonnie Toogood","WB",0,0,0,0,0
"Elisabeth Georgostathis","WB",0,0,0,0,0
"Isabella Grant","WB",0,0,0,0,0
"Jessica Fitzgerald","WB",0,0,0,0,0
"Elle Bennetts","WB",0,0,0,0,0
"Isabelle Pritchard","WB",0,0,0,0,0
"Ashleigh Guest","WB",0,0,0,0,0
"Katie Lynch","WB",0,0,0,0,0
"Richelle Cranston","WB",0,0,0,0,0
"Britney Gutknecht","WB",0,0,0,0,0
"Nell Morris-Dalton","WB",0,0,0,0,0
"Elizabeth Snell","WB",0,0,0,0,0
"Celine Moody","WB",0,0,0,0,0
"Bailey Hunt","WB",0,0,0,0,0
"Alice Edmonds","WB",0,0,0,0,0
"Brooke Lochland","WB",0,0,0,0,0
"Sarah Hartwig","WB",0,0,0,0,0
"Gemma Lagioia","WB",0,0,0,0,0
"Amanda Ling","WB",0,0,0,0,0
"Annabel Strahan","WB",0,0,0,0,0
"Isabel Huntington","WB",0,0,0,0,0
"Jemima Woods","WB",0,0,0,0,0
"Hannah Scott","WB",0,0,0,0,0
"Ellyse Gamble","WB",0,0,0,0,0
"Kirsten McLeod","WB",0,0,0,0,0
"Gabby Newton","WB",0,0,0,0,0
"Aurora Smith","WB",0,0,0,0,0
"Deanna Berry","WB",0,0,0,0,0
"Dana Hooker","WCE",8,0,0,0,88
"Emma Swanson","WCE",7,0,0,0,83
"Isabella Lewis","WCE",7,0,0,0,71
"Mikayla Bowen","WCE",0,0,0,0,63
"Belinda Smith","WCE",0,0,0,0,55
"Parris Laurie","WCE",3,30,0,0,54
"Charlotte Thomas","WCE",0,0,0,0,50
"Evangeline Gooch","WCE",0,0,5,5,41
"Maddy Collier","WCE",0,0,0,0,40
"Grace Kelly","WCE",0,1,0,0,40
"Sarah Lakay","WCE",5,27,0,0,40
"Aimee Schmidt","WCE",0,0,0,0,35
"Niamh Kelly","WCE",0,0,0,0,34
"Hayley Bullas","WCE",2,0,0,0,33
"Kellie Gibson","WCE",0,0,0,0,31
"Shanae Davison","WCE",0,0,0,0,27
"Ashlee Atkins","WCE",0,0,0,0,20
"Ashton Hill","WCE",0,0,0,0,18
"Sophie McDonald","WCE",0,0,3,3,16
"Amber Ward","WCE",0,0,0,0,15
"Andrea Gilmore","WCE",0,4,0,0,14
"Aisling McCarthy","WCE",0,0,0,0,0
"Melissa Caulfield","WCE",0,0,0,0,0
"Tayla Bresland","WCE",0,0,0,0,0
"Courtney Guard","WCE",0,0,0,0,0
"Courtney Rowley","WCE",0,0,0,0,0
"Imahra Cameron","WCE",0,0,0,0,0
"Lauren Gauci","WCE",0,0,0,0,0
"Emily Bennett","WCE",0,0,0,0,0
"Beth Schilling","WCE",0,0,0,0,0
