"playerName","team","CBAs","ruckContests","kickIns","playOn","fantasy"
"Georgia Gee","CARL",1,0,0,0,50
"Elise O'Dea","CARL",6,0,0,0,42
"Madeline Guerin","CARL",7,0,0,0,42
"Abbie McKay","CARL",3,0,0,0,40
"Jessica Dal Pos","CARL",2,0,0,0,34
"Brooke Walker","CARL",0,1,0,0,32
"Darcy Vescio","CARL",0,0,0,0,27
"Keeley Sherar","CARL",1,0,0,0,25
"Lucy McEvoy","CARL",0,0,0,0,0
"Lauren Brazzale","CARL",0,0,0,0,0
"Brooke Vickers","CARL",0,0,0,0,0
"Charlotte Wilson","CARL",0,0,0,0,0
"Annie Lee","CARL",0,0,0,0,0
"Charlotte Hammans","CARL",0,0,0,0,0
"Poppy Schaap","CARL",0,0,0,0,0
"Imogen Milford","CARL",0,0,0,0,0
"Brooke Vernon","CARL",0,0,0,0,0
"Serena Gibbs","CARL",0,0,0,0,0
"Ruby Schleicher","COLL",0,0,0,0,128
"Chloe Molloy","COLL",12,0,0,0,80
"Jaimee Lambert","COLL",10,0,0,0,73
"Mikala Cann","COLL",1,0,0,0,70
"Jordyn Allen","COLL",0,0,0,0,70
"Lauren Butler","COLL",0,0,4,1,66
"Stephanie Chiocci","COLL",3,0,0,0,66
"Sarah Rowe","COLL",1,0,0,0,57
"Stacey Livingstone","COLL",0,0,2,2,53
"Alison Downie","COLL",10,29,0,0,51
"Aishling Sheridan","COLL",8,0,0,0,49
"Amelia Velardo","COLL",0,0,0,0,42
"Eliza James","COLL",0,0,0,0,36
"Sabrina Frederick","COLL",2,12,0,0,35
"Tarni Brown","COLL",0,0,0,0,33
"Alana Porter","COLL",1,0,0,0,32
"Sophie Alexander","COLL",0,8,0,0,30
"Abbi Moloney","COLL",0,0,0,0,26
"Ebony O'Dea","COLL",0,0,0,0,24
"Sophie Casey","COLL",0,0,0,0,19
"Erica Fowler","COLL",0,0,0,0,9
"Brittany Bonnici","COLL",0,0,0,0,0
"Eloise Chaston","COLL",0,0,0,0,0
"Aliesha Newman","COLL",0,0,0,0,0
"Brianna Davey","COLL",0,0,0,0,0
"Bella Smith","COLL",0,0,0,0,0
"Imogen Barnett","COLL",0,0,0,0,0
"Jordan Membrey","COLL",0,0,0,0,0
"Ashleigh Brazill","COLL",0,0,0,0,0
"Olivia Meagher","COLL",0,0,0,0,0
"Joanna Lin","COLL",0,0,0,0,0
"Imogen Purcell","COLL",0,0,0,0,0
"Hayley Miller","FRE",19,2,0,0,109
"Dana East","FRE",17,0,0,0,76
"Stephanie Cain","FRE",17,0,0,0,68
"Sarah Verrier","FRE",0,0,10,9,59
"Mim Strom","FRE",9,17,0,0,51
"Laura Pugh","FRE",0,0,0,0,49
"Airlie Runnalls","FRE",0,0,0,0,46
"Jasmin Stewart","FRE",0,0,0,0,44
"Sarah Wielstra","FRE",10,29,0,0,41
"Aine Tighe","FRE",3,6,0,0,39
"Mikayla Hyde","FRE",1,0,0,0,39
"Mikayla Western","FRE",0,0,0,0,38
"Angelique Stannett","FRE",0,0,0,0,37
"Bianca Webb","FRE",9,0,0,0,32
"Jessica Low","FRE",5,0,0,0,31
"Gemma Houghton","FRE",1,1,0,0,27
"Tiah Toth","FRE",0,0,1,1,24
"Makaela Tuhakaraina","FRE",0,0,0,0,22
"Ann McMahon","FRE",0,0,0,0,22
"Maggie Maclachlan","FRE",0,0,0,0,19
"Matilda Sergeant","FRE",1,0,0,0,6
"Gabby O'Sullivan","FRE",0,0,0,0,0
"Kiara Bowers","FRE",0,0,0,0,0
"Ebony Antonio","FRE",0,0,0,0,0
"Emma O'Driscoll","FRE",0,0,0,0,0
"Kara Antonio","FRE",0,0,0,0,0
"Mikayla Morrison","FRE",0,0,0,0,0
"Roxanne Roux","FRE",0,0,0,0,0
"Janelle Cuthbertson","FRE",0,0,0,0,0
"Amy Franklin","FRE",0,0,0,0,0
"Ashley Sharp","FRE",0,0,0,0,0
"Sabreena Duffy","FRE",0,0,0,0,0
"Philipa Seth","FRE",0,0,0,0,0
"Chloe Wrigley","FRE",0,0,0,0,0
"Claudia Whitfort","GCFC",7,0,0,0,83
"Alison Drennan","GCFC",7,0,0,0,72
"Tara Bohanna","GCFC",0,1,0,0,60
"Lauren Bella","GCFC",10,31,0,0,57
"Charlie Rowbottom","GCFC",8,0,0,0,50
"Jacqui Yorston","GCFC",0,0,0,0,47
"Hannah Dunn","GCFC",0,0,1,1,45
"Kalinda Howarth","GCFC",0,0,0,0,38
"Daisy D'Arcy","GCFC",0,0,2,1,38
"Jacqui Dupuy","GCFC",3,15,0,0,38
"Vivien Saad","GCFC",0,0,0,0,36
"Ellie Hampson","GCFC",8,0,0,0,36
"Kate Surman","GCFC",0,0,0,0,34
"Cheyenne Hammond","GCFC",0,0,0,0,25
"Janet Baird","GCFC",0,0,0,0,24
"Lauren Ahrens","GCFC",0,0,0,0,22
"Sarah Perkins","GCFC",0,8,0,0,22
"Jamie Stanton","GCFC",9,0,0,0,20
"Alana Barba","GCFC",0,0,0,0,20
"Serene Watson","GCFC",0,0,0,0,18
"Elizabeth Keaney","GCFC",0,0,1,1,16
"Dee Heslop","GCFC",0,0,0,0,0
"Tori Groves-Little","GCFC",0,0,0,0,0
"Shannon Danckert","GCFC",0,0,0,0,0
"Lucy Single","GCFC",0,0,0,0,0
"Jade Pregelj","GCFC",0,0,0,0,0
"Wallis Randell","GCFC",0,0,0,0,0
"Brittany Perry","GCFC",0,0,0,0,0
"Ashanti Bush","GCFC",0,0,0,0,0
"Emma Pittman","GCFC",0,0,0,0,0
"Annise Bradfield","GCFC",0,0,0,0,0
"Maddison Levi","GCFC",0,0,0,0,0
"Teagan Levi","GCFC",0,0,0,0,0
"Giselle Davies","GCFC",0,0,0,0,0
"Nina Morrison","GEEL",2,0,0,0,68
"Maddy McMahon","GEEL",0,0,0,0,65
"Laura Gardiner","GEEL",0,0,0,0,65
"Julia Crockett-Grills","GEEL",0,0,0,0,61
"Georgie Prespakis","GEEL",4,0,0,0,58
"Amy McDonald","GEEL",6,0,0,0,54
"Rebecca Webster","GEEL",3,0,0,0,53
"Rachel Kearns","GEEL",0,0,0,0,45
"Madeline Keryk","GEEL",0,0,0,0,44
"Olivia Fuller","GEEL",6,30,0,0,42
"Phoebe McWilliams","GEEL",0,6,0,0,41
"Sophie Van De Heuvel","GEEL",0,0,0,0,40
"Meghan McDonald","GEEL",0,0,1,0,37
"Jordan Ivey","GEEL",0,0,1,1,34
"Georgie Rankin","GEEL",0,0,0,0,33
"Chantel Emonson","GEEL",1,0,4,3,26
"Darcy Moloney","GEEL",0,0,0,0,23
"Kate Darby","GEEL",0,17,0,0,22
"Chloe Scheer","GEEL",2,0,0,0,19
"Claudia Gunjaca","GEEL",0,0,0,0,18
"Madisen Maguire","GEEL",0,0,0,0,14
"Zali Friswell","GEEL",0,0,0,0,0
"Annabel Johnson","GEEL",0,0,0,0,0
"Gabbi Featherston","GEEL",0,0,0,0,0
"Olivia Barber","GEEL",0,0,0,0,0
"Rene Caris","GEEL",0,0,0,0,0
"Danielle Higgins","GEEL",0,0,0,0,0
"Georgia Clarke","GEEL",0,0,0,0,0
"Denby Taylor","GEEL",0,0,0,0,0
"Millie Brown","GEEL",0,0,0,0,0
"Renee Garing","GEEL",0,0,0,0,0
"Stephanie Williams","GEEL",0,0,0,0,0
"Carly Remmos","GEEL",0,0,0,0,0
"Rebecca Beeson","GWS",14,0,0,0,82
"Annalyse Lister","GWS",0,0,0,0,66
"Alicia Eva","GWS",14,0,0,0,65
"Nicola Barr","GWS",0,0,0,0,61
"Haneen Zreika","GWS",2,0,0,0,61
"Cora Staunton","GWS",0,0,0,0,57
"Chloe Dalton","GWS",3,0,0,0,55
"Erin McKinnon","GWS",14,40,0,0,48
"Emily Pease","GWS",0,0,0,0,44
"Ally Dallaway","GWS",10,0,0,0,41
"Rebecca Privitelli","GWS",0,0,0,0,39
"Brid Stack","GWS",0,0,0,0,37
"Georgia Garnett","GWS",2,15,0,0,35
"Tarni Evans","GWS",0,0,0,0,33
"Tanya Hetherington","GWS",0,0,2,2,32
"Pepa Randall","GWS",0,0,2,2,30
"Katie Loynes","GWS",0,0,0,0,29
"Alyce Parker","GWS",5,0,0,0,27
"Lisa Steane","GWS",0,0,0,0,27
"Tait Mackrill","GWS",0,0,0,0,26
"Jessica Doyle","GWS",0,0,0,0,23
"Katherine Smith","GWS",0,0,0,0,0
"Louise Stephenson","GWS",0,0,0,0,0
"Ally Morphett","GWS",0,0,0,0,0
"Erin Lorenzini","GWS",0,0,0,0,0
"Jasmine Grierson","GWS",0,0,0,0,0
"Libby Graham","GWS",0,0,0,0,0
"Casidhe Simmons","GWS",0,0,0,0,0
"Brodee Mowbray","GWS",0,0,0,0,0
"Georgina Fowler","GWS",0,0,0,0,0
"Jessica Allan","GWS",0,0,0,0,0
"Emily Goodsir","GWS",0,0,0,0,0
"Ruby Sargent-Wilson","GWS",0,0,0,0,0
"Isadora McLeay","GWS",0,0,0,0,0
"Tanya Kennedy","GWS",0,0,0,0,0
"Daisy Pearce","MELB",0,1,0,0,102
"Lily Mithen","MELB",11,0,0,0,91
"Lauren Pearce","MELB",19,38,0,0,86
"Kate Hore","MELB",4,0,0,0,86
"Tayla Harris","MELB",0,1,0,0,86
"Olivia Purcell","MELB",15,0,0,0,76
"Tyla Hanks","MELB",17,0,0,0,75
"Eliza McNamara","MELB",0,0,0,0,68
"Eliza West","MELB",18,0,0,0,66
"Alyssa Bannan","MELB",0,0,0,0,65
"Karen Paxman","MELB",0,0,0,0,64
"Eden Zanker","MELB",4,8,0,0,50
"Casey Sherriff","MELB",0,0,0,0,49
"Shelley Scott","MELB",4,7,0,0,49
"Maddison Gay","MELB",0,0,0,0,47
"Sarah Lampard","MELB",0,0,1,1,40
"Shelley Heath","MELB",0,0,0,0,39
"Megan Fitzsimon","MELB",0,0,0,0,34
"Sinead Goldrick","MELB",0,0,0,0,31
"Gabrielle Colvin","MELB",0,0,0,0,20
"Libby Birch","MELB",0,0,0,0,17
"Jacqueline Parry","MELB",0,0,0,0,0
"Lauren Magee","MELB",0,0,0,0,0
"Brenna Tarrant","MELB",0,0,0,0,0
"Alison Brown","MELB",0,0,0,0,0
"Maggie Caris","MELB",0,0,0,0,0
"Tahlia Gillard","MELB",0,0,0,0,0
"Krstel Petrevski","MELB",0,0,0,0,0
"Jordan Zanchetta","MELB",0,0,0,0,0
"Isabella Simmons","MELB",0,0,0,0,0
"Maeve Chaplin","MELB",0,0,0,0,0
"Georgia Campbell","MELB",0,0,0,0,0
"Ashleigh Riddell","NMFC",11,0,0,0,117
"Mia King","NMFC",8,0,0,0,80
"Emma Kearney","NMFC",0,0,0,0,66
"Jasmine Garner","NMFC",10,0,0,0,61
"Brooke Brown","NMFC",0,0,8,6,58
"Jenna Bruton","NMFC",9,0,0,0,55
"Aileen Gilroy","NMFC",0,0,0,0,48
"Ellie Gavalas","NMFC",1,0,0,0,46
"Kimberley Rennie","NMFC",12,41,0,0,46
"Danielle Hardiman","NMFC",0,0,0,0,39
"Kaitlyn Ashmore","NMFC",0,0,0,0,37
"Sarah Wright","NMFC",0,0,0,0,37
"Grace Campbell","NMFC",0,0,0,0,29
"Nicole Bresnehan","NMFC",0,0,0,0,24
"Tahlia Randall","NMFC",0,0,0,0,23
"Sophie Abbatangelo","NMFC",0,0,0,0,22
"Jasmine Ferguson","NMFC",0,0,0,0,22
"Isabella Eddey","NMFC",0,0,0,0,21
"Daisy Bateman","NMFC",0,0,0,0,21
"Alexia Hamilton","NMFC",1,18,0,0,9
"Daria Bannister","NMFC",0,0,0,0,4
"Emma King","NMFC",0,0,0,0,0
"Jessica Duffin","NMFC",0,0,0,0,0
"Amy Smith","NMFC",0,0,0,0,0
"Alice O'Loughlin","NMFC",0,0,0,0,0
"Tess Craven","NMFC",0,0,0,0,0
"Brittany Gibson","NMFC",0,0,0,0,0
"Elisha King","NMFC",0,0,0,0,0
"Tara Slender","NMFC",0,0,0,0,0
"Perri King","NMFC",0,0,0,0,0
"Ella Maurer","NMFC",0,0,0,0,0
"Sarah Hosking","RICH",12,0,0,0,100
"Monique Conti","RICH",14,0,0,0,88
"Maddie Shevlin","RICH",0,0,0,0,72
"Kate Dempsey","RICH",0,0,0,0,68
"Rebecca Miller","RICH",0,0,2,1,62
"Tessa Lavey","RICH",0,0,0,0,56
"Meagan Kiely","RICH",9,0,0,0,53
"Courtney Wakefield","RICH",0,0,0,0,52
"Jess Hosking","RICH",0,0,0,0,49
"Sarah Sansonetti","RICH",0,0,0,0,41
"Sarah D'Arcy","RICH",0,0,0,0,37
"Gabrielle Seymour","RICH",6,20,0,0,36
"Poppy Kelly","RICH",10,36,0,0,34
"Sophie Molan","RICH",0,0,0,0,34
"Emelia Yassir","RICH",0,0,0,0,32
"Katie Brennan","RICH",0,0,0,0,30
"Akec Makur Chuot","RICH",0,0,0,0,30
"Maddy Brancatisano","RICH",4,0,0,0,29
"Ellie McKenzie","RICH",9,0,0,0,25
"Bethany Lynch","RICH",0,0,0,0,18
"Christina Bernardi","RICH",0,0,0,0,14
"Tayla Stahl","RICH",0,0,0,0,0
"Kodi Jacques","RICH",0,0,0,0,0
"Meg Macdonald","RICH",0,0,0,0,0
"Hannah Burchell","RICH",0,0,0,0,0
"Stella Reid","RICH",0,0,0,0,0
"Harriet Cordner","RICH",0,0,0,0,0
"Laura McClelland","RICH",0,0,0,0,0
"Sarah Dargan","RICH",0,0,0,0,0
"Iilish Ross","RICH",0,0,0,0,0
"Hannah McLaren","RICH",0,0,0,0,0
"Sophie Locke","RICH",0,0,0,0,0
"Ingrid Houtsma","RICH",0,0,0,0,0
"Akayla Peterson","RICH",0,0,0,0,0
"Tilly Lucas-Rodd","STK",6,0,0,0,98
"Catherine Phillips","STK",0,0,0,0,64
"Leah Cutting","STK",6,44,0,0,63
"Bianca Jakobsson","STK",0,0,8,8,62
"Tarni White","STK",5,0,0,0,54
"Jacqui Vogt","STK",5,0,0,0,52
"Darcy Guttridge","STK",0,0,0,0,45
"Hannah Priest","STK",0,0,0,0,41
"Olivia Vesely","STK",2,0,0,0,40
"Ashleigh Richards","STK",0,0,0,0,38
"Jessica Matin","STK",0,0,0,0,35
"Nicola Xenos","STK",0,0,0,0,32
"Ella Friend","STK",0,0,1,1,26
"Kate Shierlaw","STK",0,1,0,0,25
"Caitlin Greiser","STK",0,8,0,0,24
"Nat Exon","STK",0,0,0,0,24
"Alice Burke","STK",0,0,0,0,20
"Kate McCarthy","STK",0,0,0,0,20
"Molly McDonald","STK",0,0,0,0,18
"Rebecca Ott","STK",0,0,0,0,10
"Jayde Van Dyk","STK",0,0,0,0,4
"Rhiannon Watt","STK",0,0,0,0,0
"Rosie Dillon","STK",0,0,0,0,0
"Isabella Shannon","STK",0,0,0,0,0
"Renee Saulitis","STK",0,0,0,0,0
"Tahlia Meyer","STK",0,0,0,0,0
"Lucy Burke","STK",0,0,0,0,0
"Alana Woodward","STK",0,0,0,0,0
"Georgia Patrikios","STK",0,0,0,0,0
"Tyanna Smith","STK",0,0,0,0,0
"Paige Price","STK",0,0,0,0,0
"Brooke Lochland","WB",0,0,0,0,88
"Kirsty Lamb","WB",10,0,0,0,87
"Katie Lynch","WB",0,0,0,0,80
"Eleanor Brown","WB",3,0,0,0,77
"Isabelle Pritchard","WB",0,0,0,0,74
"Ellie Blackburn","WB",10,0,0,0,70
"Isabella Grant","WB",0,0,0,0,65
"Celine Moody","WB",11,32,0,0,62
"Richelle Cranston","WB",2,0,0,0,61
"Nell Morris-Dalton","WB",0,10,0,0,58
"Bailey Hunt","WB",0,0,0,0,57
"Elisabeth Georgostathis","WB",8,0,0,0,56
"Elle Bennetts","WB",0,0,0,0,51
"Jessica Fitzgerald","WB",12,0,0,0,49
"Deanna Berry","WB",0,0,0,0,46
"Bonnie Toogood","WB",0,3,0,0,38
"Naomi Ferres","WB",0,0,0,0,33
"Ashleigh Guest","WB",0,0,2,2,33
"Sarah Hartwig","WB",0,0,0,0,33
"Gemma Lagioia","WB",0,0,0,0,33
"Alice Edmonds","WB",4,12,0,0,17
"Britney Gutknecht","WB",0,0,0,0,0
"Elizabeth Snell","WB",0,0,0,0,0
"Ellyse Gamble","WB",0,0,0,0,0
"Amanda Ling","WB",0,0,0,0,0
"Annabel Strahan","WB",0,0,0,0,0
"Isabel Huntington","WB",0,0,0,0,0
"Jemima Woods","WB",0,0,0,0,0
"Hannah Scott","WB",0,0,0,0,0
"Kirsten McLeod","WB",0,0,0,0,0
"Gabby Newton","WB",0,0,0,0,0
"Aurora Smith","WB",0,0,0,0,0
"Emma Swanson","WCE",11,0,0,0,102
"Parris Laurie","WCE",11,38,0,0,81
"Evangeline Gooch","WCE",3,0,6,6,80
"Hayley Bullas","WCE",4,0,0,0,69
"Isabella Lewis","WCE",14,0,0,0,64
"Melissa Caulfield","WCE",2,0,0,0,58
"Mikayla Bowen","WCE",0,0,0,0,53
"Belinda Smith","WCE",0,0,1,1,33
"Ashton Hill","WCE",0,0,1,1,33
"Sophie McDonald","WCE",0,0,0,0,33
"Grace Kelly","WCE",0,0,0,0,30
"Beth Schilling","WCE",0,0,0,0,29
"Dana Hooker","WCE",5,0,0,0,28
"Charlotte Thomas","WCE",0,0,0,0,27
"Sarah Lakay","WCE",4,16,0,0,24
"Niamh Kelly","WCE",0,0,0,0,23
"Imahra Cameron","WCE",0,0,0,0,20
"Ashlee Atkins","WCE",2,0,0,0,17
"Andrea Gilmore","WCE",0,1,0,0,16
"Aimee Schmidt","WCE",4,1,0,0,14
"Courtney Guard","WCE",0,0,0,0,10
"Maddy Collier","WCE",0,0,0,0,0
"Kellie Gibson","WCE",0,0,0,0,0
"Aisling McCarthy","WCE",0,0,0,0,0
"Amber Ward","WCE",0,0,0,0,0
"Courtney Rowley","WCE",0,0,0,0,0
"Tayla Bresland","WCE",0,0,0,0,0
"Shanae Davison","WCE",0,0,0,0,0
"Emily Bennett","WCE",0,0,0,0,0
"Lauren Gauci","WCE",0,0,0,0,0
