"playerName","team","CBAs","ruckContests","kickIns","playOn","fantasy"
"Kate Darby","GEEL",0,8,0,0,34
"Rachel Kearns","GEEL",0,0,0,0,33
"Claudia Gunjaca","GEEL",0,1,0,0,27
"Julia Crockett-Grills","GEEL",5,0,0,0,27
"Gabbi Featherston","GEEL",0,0,0,0,25
"Phoebe McWilliams","GEEL",0,0,0,0,24
"Rene Caris","GEEL",4,12,0,0,14
"Annabel Johnson","GEEL",0,0,0,0,0
"Chloe Scheer","GEEL",0,0,0,0,0
"Laura Gardiner","GEEL",0,0,0,0,0
"Danielle Higgins","GEEL",0,0,0,0,0
"Madisen Maguire","GEEL",0,0,0,0,0
"Georgia Clarke","GEEL",0,0,0,0,0
"Denby Taylor","GEEL",0,0,0,0,0
"Millie Brown","GEEL",0,0,0,0,0
"Renee Garing","GEEL",0,0,0,0,0
"Stephanie Williams","GEEL",0,0,0,0,0
"Olivia Barber","GEEL",0,0,0,0,0
"Carly Remmos","GEEL",0,0,0,0,0
"Alyce Parker","GWS",12,0,0,0,62
"Alicia Eva","GWS",13,0,0,0,59
"Nicola Barr","GWS",0,0,0,0,59
"Georgia Garnett","GWS",0,0,3,2,50
"Chloe Dalton","GWS",0,0,0,0,46
"Katie Loynes","GWS",12,0,0,0,46
"Katherine Smith","GWS",0,0,0,0,43
"Annalyse Lister","GWS",0,0,0,0,41
"Ally Dallaway","GWS",3,0,0,0,40
"Cora Staunton","GWS",0,0,0,0,40
"Pepa Randall","GWS",0,0,5,3,39
"Lisa Steane","GWS",2,0,0,0,34
"Tanya Hetherington","GWS",0,0,4,3,34
"Haneen Zreika","GWS",3,0,0,0,32
"Ally Morphett","GWS",9,22,0,0,29
"Jessica Doyle","GWS",0,0,0,0,26
"Rebecca Privitelli","GWS",0,0,0,0,21
"Brid Stack","GWS",0,0,0,0,20
"Erin McKinnon","GWS",6,21,0,0,18
"Emily Pease","GWS",0,0,0,0,12
"Erin Lorenzini","GWS",0,0,0,0,12
"Rebecca Beeson","GWS",0,0,0,0,0
"Tait Mackrill","GWS",0,0,0,0,0
"Louise Stephenson","GWS",0,0,0,0,0
"Jasmine Grierson","GWS",0,0,0,0,0
"Jessica Allan","GWS",0,0,0,0,0
"Tarni Evans","GWS",0,0,0,0,0
"Emily Goodsir","GWS",0,0,0,0,0
"Libby Graham","GWS",0,0,0,0,0
"Brodee Mowbray","GWS",0,0,0,0,0
"Isadora McLeay","GWS",0,0,0,0,0
"Georgina Fowler","GWS",0,0,0,0,0
"Casidhe Simmons","GWS",0,0,0,0,0
"Tyla Hanks","MELB",13,0,0,0,82
"Lauren Pearce","MELB",13,38,0,0,72
"Kate Hore","MELB",0,0,0,0,63
"Karen Paxman","MELB",11,0,0,0,62
"Libby Birch","MELB",0,0,0,0,59
"Sarah Lampard","MELB",0,0,5,5,57
"Tayla Harris","MELB",0,0,0,0,56
"Eliza West","MELB",7,0,0,0,55
"Casey Sherriff","MELB",0,0,0,0,54
"Daisy Pearce","MELB",0,0,0,0,49
"Eliza McNamara","MELB",0,0,0,0,48
"Alyssa Bannan","MELB",0,1,0,0,47
"Megan Fitzsimon","MELB",5,0,0,0,37
"Eden Zanker","MELB",12,1,0,0,35
"Sinead Goldrick","MELB",0,0,0,0,34
"Jacqueline Parry","MELB",0,2,0,0,33
