"playerName","team","CBAs","ruckContests","kickIns","playOn","fantasy"
"Mikayla Hyde","FRE",0,0,0,0,45
"Maggie Maclachlan","FRE",0,0,2,2,44
"Airlie Runnalls","FRE",0,0,0,0,37
"Jessica Low","FRE",0,0,0,0,37
"Jasmin Stewart","FRE",3,0,0,0,36
"Roxanne Roux","FRE",0,2,0,0,34
"Kara Antonio","FRE",0,0,0,0,30
"Sarah Wielstra","FRE",0,1,0,0,26
"Tiah Toth","FRE",0,0,0,0,0
"Makaela Tuhakaraina","FRE",0,0,0,0,0
"Ann McMahon","FRE",0,0,0,0,0
"Mikayla Morrison","FRE",0,0,0,0,0
"Matilda Sergeant","FRE",0,0,0,0,0
"Janelle Cuthbertson","FRE",0,0,0,0,0
"Bianca Webb","FRE",0,0,0,0,0
"Amy Franklin","FRE",0,0,0,0,0
"Mikayla Western","FRE",0,0,0,0,0
"Ashley Sharp","FRE",0,0,0,0,0
"Sabreena Duffy","FRE",0,0,0,0,0
"Philipa Seth","FRE",0,0,0,0,0
"Chloe Wrigley","FRE",0,0,0,0,0
"Charlie Rowbottom","GCFC",8,0,0,0,70
"Kalinda Howarth","GCFC",0,0,0,0,68
"Jamie Stanton","GCFC",9,0,0,0,65
"Daisy D'Arcy","GCFC",0,0,3,3,62
"Kate Surman","GCFC",0,0,0,0,58
"Claudia Whitfort","GCFC",5,0,0,0,56
"Alison Drennan","GCFC",5,0,0,0,55
"Lauren Ahrens","GCFC",0,0,0,0,49
"Tara Bohanna","GCFC",0,3,0,0,47
"Ellie Hampson","GCFC",6,0,0,0,44
"Jacqui Dupuy","GCFC",4,15,0,0,41
"Jacqui Yorston","GCFC",0,0,0,0,39
"Sarah Perkins","GCFC",0,6,0,0,38
"Lauren Bella","GCFC",7,30,0,0,37
"Shannon Danckert","GCFC",0,0,0,0,36
"Cheyenne Hammond","GCFC",0,0,0,0,29
"Elizabeth Keaney","GCFC",0,0,1,1,22
"Ashanti Bush","GCFC",0,0,0,0,22
"Vivien Saad","GCFC",0,0,0,0,19
"Wallis Randell","GCFC",0,0,0,0,5
"Lucy Single","GCFC",0,0,0,0,1
"Hannah Dunn","GCFC",0,0,0,0,0
"Serene Watson","GCFC",0,0,0,0,0
"Dee Heslop","GCFC",0,0,0,0,0
"Tori Groves-Little","GCFC",0,0,0,0,0
"Jade Pregelj","GCFC",0,0,0,0,0
"Janet Baird","GCFC",0,0,0,0,0
"Alana Barba","GCFC",0,0,0,0,0
"Brittany Perry","GCFC",0,0,0,0,0
"Emma Pittman","GCFC",0,0,0,0,0
"Annise Bradfield","GCFC",0,0,0,0,0
"Maddison Levi","GCFC",0,0,0,0,0
"Teagan Levi","GCFC",0,0,0,0,0
"Giselle Davies","GCFC",0,0,0,0,0
"Amy McDonald","GEEL",15,0,0,0,109
"Georgie Prespakis","GEEL",10,0,0,0,92
"Darcy Moloney","GEEL",1,0,0,0,71
"Chloe Scheer","GEEL",5,0,0,0,71
"Laura Gardiner","GEEL",7,0,0,0,62
"Nina Morrison","GEEL",3,0,0,0,60
"Rebecca Webster","GEEL",7,0,0,0,52
"Julia Crockett-Grills","GEEL",0,0,0,0,38
"Chantel Emonson","GEEL",0,0,0,0,37
"Phoebe McWilliams","GEEL",0,3,0,0,36
"Kate Darby","GEEL",2,13,0,0,34
"Rachel Kearns","GEEL",0,0,0,0,29
"Madisen Maguire","GEEL",0,0,0,0,27
"Olivia Fuller","GEEL",5,20,0,0,24
"Meghan McDonald","GEEL",0,0,2,1,23
"Madeline Keryk","GEEL",0,0,1,1,20
"Maddy McMahon","GEEL",0,0,0,0,17
"Georgie Rankin","GEEL",0,0,0,0,14
"Olivia Barber","GEEL",9,40,0,0,14
"Jordan Ivey","GEEL",0,0,2,2,13
"Sophie Van De Heuvel","GEEL",0,0,0,0,3
"Zali Friswell","GEEL",0,0,0,0,0
"Annabel Johnson","GEEL",0,0,0,0,0
"Gabbi Featherston","GEEL",0,0,0,0,0
"Claudia Gunjaca","GEEL",0,0,0,0,0
"Rene Caris","GEEL",0,0,0,0,0
"Danielle Higgins","GEEL",0,0,0,0,0
"Georgia Clarke","GEEL",0,0,0,0,0
"Denby Taylor","GEEL",0,0,0,0,0
"Millie Brown","GEEL",0,0,0,0,0
"Renee Garing","GEEL",0,0,0,0,0
"Stephanie Williams","GEEL",0,0,0,0,0
"Carly Remmos","GEEL",0,0,0,0,0
"Erin McKinnon","GWS",13,62,0,0,86
"Cora Staunton","GWS",5,0,0,0,85
"Alicia Eva","GWS",14,0,0,0,78
"Nicola Barr","GWS",0,0,0,0,70
"Georgia Garnett","GWS",3,13,0,0,67
"Emily Pease","GWS",5,1,0,0,66
"Ally Dallaway","GWS",14,0,0,0,62
"Katie Loynes","GWS",10,0,0,0,58
"Rebecca Privitelli","GWS",0,0,0,0,51
"Annalyse Lister","GWS",0,0,0,0,49
"Haneen Zreika","GWS",0,0,0,0,46
"Jessica Doyle","GWS",0,0,0,0,40
"Brid Stack","GWS",0,0,0,0,39
"Tanya Hetherington","GWS",0,0,4,3,36
"Tait Mackrill","GWS",0,0,0,0,34
"Jasmine Grierson","GWS",0,0,1,1,28
"Tarni Evans","GWS",0,0,0,0,24
"Lisa Steane","GWS",0,0,0,0,22
"Casidhe Simmons","GWS",0,0,0,0,17
"Pepa Randall","GWS",0,0,0,0,16
"Katherine Smith","GWS",0,0,0,0,14
"Alyce Parker","GWS",0,0,0,0,0
"Rebecca Beeson","GWS",0,0,0,0,0
"Louise Stephenson","GWS",0,0,0,0,0
"Chloe Dalton","GWS",0,0,0,0,0
"Ally Morphett","GWS",0,0,0,0,0
"Erin Lorenzini","GWS",0,0,0,0,0
"Libby Graham","GWS",0,0,0,0,0
"Brodee Mowbray","GWS",0,0,0,0,0
"Georgina Fowler","GWS",0,0,0,0,0
"Jessica Allan","GWS",0,0,0,0,0
"Emily Goodsir","GWS",0,0,0,0,0
"Ruby Sargent-Wilson","GWS",0,0,0,0,0
"Isadora McLeay","GWS",0,0,0,0,0
"Tanya Kennedy","GWS",0,0,0,0,0
"Lily Mithen","MELB",9,0,0,0,112
"Karen Paxman","MELB",0,0,0,0,85
"Tyla Hanks","MELB",10,0,0,0,82
"Daisy Pearce","MELB",0,0,1,1,76
"Alyssa Bannan","MELB",0,0,0,0,67
"Shelley Heath","MELB",0,0,0,0,64
"Eliza West","MELB",10,0,0,0,60
"Megan Fitzsimon","MELB",0,0,0,0,60
"Olivia Purcell","MELB",9,0,0,0,57
"Maddison Gay","MELB",1,0,0,0,55
"Gabrielle Colvin","MELB",0,0,0,0,49
"Sarah Lampard","MELB",0,0,2,2,43
"Eliza McNamara","MELB",0,0,0,0,42
"Casey Sherriff","MELB",2,0,0,0,41
"Lauren Pearce","MELB",10,36,0,0,37
"Kate Hore","MELB",1,0,0,0,34
"Sinead Goldrick","MELB",0,0,0,0,32
"Libby Birch","MELB",0,0,0,0,30
"Tayla Harris","MELB",0,3,0,0,30
"Shelley Scott","MELB",0,0,0,0,20
"Tahlia Gillard","MELB",4,15,0,0,13
"Eden Zanker","MELB",0,0,0,0,0
"Jacqueline Parry","MELB",0,0,0,0,0
"Lauren Magee","MELB",0,0,0,0,0
"Brenna Tarrant","MELB",0,0,0,0,0
"Alison Brown","MELB",0,0,0,0,0
"Maggie Caris","MELB",0,0,0,0,0
"Krstel Petrevski","MELB",0,0,0,0,0
"Jordan Zanchetta","MELB",0,0,0,0,0
"Isabella Simmons","MELB",0,0,0,0,0
"Maeve Chaplin","MELB",0,0,0,0,0
"Georgia Campbell","MELB",0,0,0,0,0
"Jasmine Garner","NMFC",7,12,0,0,134
"Ashleigh Riddell","NMFC",12,0,0,0,126
"Sarah Wright","NMFC",0,0,1,1,100
"Jenna Bruton","NMFC",12,1,0,0,98
"Emma Kearney","NMFC",0,0,0,0,95
"Mia King","NMFC",10,0,0,0,92
"Kaitlyn Ashmore","NMFC",1,0,0,0,81
"Brooke Brown","NMFC",0,0,0,0,68
"Kimberley Rennie","NMFC",15,32,0,0,68
"Ellie Gavalas","NMFC",6,0,0,0,58
"Jasmine Ferguson","NMFC",0,0,0,0,54
"Daisy Bateman","NMFC",0,0,0,0,48
"Emma King","NMFC",1,7,0,0,47
"Sophie Abbatangelo","NMFC",0,0,0,0,46
"Aileen Gilroy","NMFC",0,0,0,0,45
"Danielle Hardiman","NMFC",0,0,1,0,37
"Tahlia Randall","NMFC",0,1,0,0,34
"Grace Campbell","NMFC",0,0,0,0,31
"Daria Bannister","NMFC",0,0,0,0,28
"Nicole Bresnehan","NMFC",0,0,0,0,23
"Isabella Eddey","NMFC",0,0,0,0,12
"Jessica Duffin","NMFC",0,0,0,0,0
"Amy Smith","NMFC",0,0,0,0,0
"Alice O'Loughlin","NMFC",0,0,0,0,0
"Tess Craven","NMFC",0,0,0,0,0
"Alexia Hamilton","NMFC",0,0,0,0,0
"Brittany Gibson","NMFC",0,0,0,0,0
"Elisha King","NMFC",0,0,0,0,0
"Tara Slender","NMFC",0,0,0,0,0
"Perri King","NMFC",0,0,0,0,0
"Ella Maurer","NMFC",0,0,0,0,0
"Gabrielle Seymour","RICH",5,17,0,0,60
"Monique Conti","RICH",9,0,0,0,55
"Maddie Shevlin","RICH",0,0,3,3,54
"Rebecca Miller","RICH",0,0,8,8,53
"Sarah D'Arcy","RICH",0,0,0,0,48
"Kate Dempsey","RICH",0,0,0,0,40
"Ellie McKenzie","RICH",9,0,0,0,38
"Emelia Yassir","RICH",0,0,0,0,36
"Meg Macdonald","RICH",0,0,0,0,34
"Poppy Kelly","RICH",6,21,0,0,33
"Kodi Jacques","RICH",0,0,0,0,30
"Maddy Brancatisano","RICH",6,0,0,0,26
"Meagan Kiely","RICH",5,0,0,0,26
"Sarah Sansonetti","RICH",0,0,0,0,23
"Courtney Wakefield","RICH",0,3,0,0,23
"Akec Makur Chuot","RICH",0,0,0,0,23
"Sarah Dargan","RICH",0,0,0,0,18
"Bethany Lynch","RICH",0,0,0,0,17
"Sophie Molan","RICH",0,0,0,0,11
"Christina Bernardi","RICH",0,0,0,0,4
"Sarah Hosking","RICH",0,0,0,0,0
"Jess Hosking","RICH",0,0,0,0,0
"Katie Brennan","RICH",0,0,0,0,0
"Tessa Lavey","RICH",0,0,0,0,0
"Tayla Stahl","RICH",0,0,0,0,0
"Hannah Burchell","RICH",0,0,0,0,0
"Stella Reid","RICH",0,0,0,0,0
"Harriet Cordner","RICH",0,0,0,0,0
"Laura McClelland","RICH",0,0,0,0,0
"Iilish Ross","RICH",0,0,0,0,0
"Hannah McLaren","RICH",0,0,0,0,0
"Sophie Locke","RICH",0,0,0,0,0
"Ingrid Houtsma","RICH",0,0,0,0,0
"Akayla Peterson","RICH",0,0,0,0,0
"Tilly Lucas-Rodd","STK",11,0,0,0,102
"Bianca Jakobsson","STK",0,0,8,8,68
"Leah Cutting","STK",12,48,0,0,65
"Tarni White","STK",11,0,0,0,56
"Molly McDonald","STK",0,0,0,0,56
"Nicola Xenos","STK",0,0,0,0,55
"Hannah Priest","STK",0,0,1,1,54
"Olivia Vesely","STK",8,0,0,0,48
"Ella Friend","STK",0,1,1,1,42
"Jayde Van Dyk","STK",0,0,1,1,40
"Kate McCarthy","STK",0,0,0,0,40
"Jacqui Vogt","STK",9,0,0,0,38
"Alice Burke","STK",0,0,0,0,36
"Rebecca Ott","STK",0,0,0,0,33
"Darcy Guttridge","STK",0,0,0,0,32
"Jessica Matin","STK",0,0,0,0,29
"Isabella Shannon","STK",0,0,0,0,27
"Kate Shierlaw","STK",1,5,0,0,26
"Caitlin Greiser","STK",0,0,0,0,26
"Renee Saulitis","STK",0,0,0,0,17
"Ashleigh Richards","STK",0,0,0,0,4
"Catherine Phillips","STK",0,0,0,0,0
"Rhiannon Watt","STK",0,0,0,0,0
"Rosie Dillon","STK",0,0,0,0,0
"Nat Exon","STK",0,0,0,0,0
"Tahlia Meyer","STK",0,0,0,0,0
"Lucy Burke","STK",0,0,0,0,0
"Alana Woodward","STK",0,0,0,0,0
"Georgia Patrikios","STK",0,0,0,0,0
"Tyanna Smith","STK",0,0,0,0,0
"Paige Price","STK",0,0,0,0,0
"Ellie Blackburn","WB",18,0,0,0,100
"Elisabeth Georgostathis","WB",1,0,0,0,57
"Isabelle Pritchard","WB",4,1,0,0,56
"Naomi Ferres","WB",0,0,3,2,47
"Katie Lynch","WB",0,0,0,0,47
"Isabella Grant","WB",0,0,0,0,46
"Jessica Fitzgerald","WB",13,0,0,0,44
"Elle Bennetts","WB",5,0,0,0,42
"Brooke Lochland","WB",0,0,0,0,40
"Kirsty Lamb","WB",13,0,0,0,39
"Bailey Hunt","WB",0,0,0,0,38
"Celine Moody","WB",11,29,0,0,37
"Bonnie Toogood","WB",0,1,0,0,36
"Nell Morris-Dalton","WB",0,6,0,0,31
"Richelle Cranston","WB",0,0,0,0,30
"Eleanor Brown","WB",3,1,0,0,24
"Ashleigh Guest","WB",0,0,3,2,23
"Deanna Berry","WB",0,0,0,0,20
"Sarah Hartwig","WB",0,0,0,0,18
"Alice Edmonds","WB",8,37,0,0,17
"Gemma Lagioia","WB",0,0,0,0,15
"Britney Gutknecht","WB",0,0,0,0,0
"Elizabeth Snell","WB",0,0,0,0,0
"Ellyse Gamble","WB",0,0,0,0,0
"Amanda Ling","WB",0,0,0,0,0
"Annabel Strahan","WB",0,0,0,0,0
"Isabel Huntington","WB",0,0,0,0,0
"Jemima Woods","WB",0,0,0,0,0
"Hannah Scott","WB",0,0,0,0,0
"Kirsten McLeod","WB",0,0,0,0,0
"Gabby Newton","WB",0,0,0,0,0
"Aurora Smith","WB",0,0,0,0,0
"Emma Swanson","WCE",14,0,0,0,88
"Belinda Smith","WCE",0,0,0,0,65
"Niamh Kelly","WCE",0,0,0,0,64
"Kellie Gibson","WCE",6,0,0,0,64
"Mikayla Bowen","WCE",0,0,0,0,54
"Hayley Bullas","WCE",11,0,0,0,53
"Charlotte Thomas","WCE",0,0,0,0,51
"Parris Laurie","WCE",10,32,0,0,49
"Beth Schilling","WCE",0,0,0,0,48
"Ashlee Atkins","WCE",0,0,0,0,47
"Sophie McDonald","WCE",0,0,0,0,42
"Isabella Lewis","WCE",14,0,0,0,38
"Grace Kelly","WCE",0,0,0,0,38
"Ashton Hill","WCE",0,0,1,1,34
"Evangeline Gooch","WCE",3,0,0,0,32
"Amber Ward","WCE",0,0,4,4,32
"Sarah Lakay","WCE",6,21,0,0,22
"Aimee Schmidt","WCE",0,0,0,0,17
"Courtney Rowley","WCE",0,0,0,0,14
"Shanae Davison","WCE",0,0,0,0,11
"Emily Bennett","WCE",0,0,0,0,11
"Dana Hooker","WCE",0,0,0,0,0
"Maddy Collier","WCE",0,0,0,0,0
"Aisling McCarthy","WCE",0,0,0,0,0
"Melissa Caulfield","WCE",0,0,0,0,0
"Andrea Gilmore","WCE",0,0,0,0,0
"Courtney Guard","WCE",0,0,0,0,0
"Imahra Cameron","WCE",0,0,0,0,0
"Tayla Bresland","WCE",0,0,0,0,0
"Lauren Gauci","WCE",0,0,0,0,0
