"playerName","team","CBAs","ruckContests","kickIns","playOn","fantasy"
"Tiah Toth","FRE",6,0,0,0,39
"Sarah Verrier","FRE",0,0,0,0,38
"Gemma Houghton","FRE",2,12,0,0,30
"Makaela Tuhakaraina","FRE",0,0,0,0,28
"Roxanne Roux","FRE",0,5,0,0,21
"Angelique Stannett","FRE",0,0,1,1,20
"Jessica Low","FRE",0,0,0,0,5
"Kiara Bowers","FRE",0,0,0,0,0
"Ann McMahon","FRE",0,0,0,0,0
"Matilda Sergeant","FRE",0,0,0,0,0
"Janelle Cuthbertson","FRE",0,0,0,0,0
"Bianca Webb","FRE",0,0,0,0,0
"Amy Franklin","FRE",0,0,0,0,0
"Ashley Sharp","FRE",0,0,0,0,0
"Sabreena Duffy","FRE",0,0,0,0,0
"Philipa Seth","FRE",0,0,0,0,0
"Sarah Wielstra","FRE",0,0,0,0,0
"Maggie Maclachlan","FRE",0,0,0,0,0
"Alison Drennan","GCFC",12,0,0,0,108
"Ellie Hampson","GCFC",6,0,0,0,76
"Charlie Rowbottom","GCFC",11,0,0,0,75
"Jamie Stanton","GCFC",8,0,0,0,66
"Kate Surman","GCFC",0,0,0,0,66
"Claudia Whitfort","GCFC",8,0,0,0,64
"Daisy D'Arcy","GCFC",0,0,0,0,63
"Vivien Saad","GCFC",0,0,0,0,57
"Tori Groves-Little","GCFC",0,0,0,0,57
"Jacqui Yorston","GCFC",0,0,0,0,51
"Lauren Bella","GCFC",12,45,0,0,45
"Jacqui Dupuy","GCFC",3,21,0,0,44
"Serene Watson","GCFC",0,0,0,0,43
"Tara Bohanna","GCFC",0,4,0,0,42
"Dee Heslop","GCFC",0,0,0,0,34
"Shannon Danckert","GCFC",0,0,0,0,31
"Lauren Ahrens","GCFC",0,0,0,0,27
"Cheyenne Hammond","GCFC",0,0,0,0,27
"Hannah Dunn","GCFC",0,0,2,2,25
"Sarah Perkins","GCFC",0,3,0,0,22
"Elizabeth Keaney","GCFC",0,0,0,0,21
"Kalinda Howarth","GCFC",0,0,0,0,0
"Jade Pregelj","GCFC",0,0,0,0,0
"Lucy Single","GCFC",0,0,0,0,0
"Brittany Perry","GCFC",0,0,0,0,0
"Ashanti Bush","GCFC",0,0,0,0,0
"Alana Barba","GCFC",0,0,0,0,0
"Janet Baird","GCFC",0,0,0,0,0
"Emma Pittman","GCFC",0,0,0,0,0
"Wallis Randell","GCFC",0,0,0,0,0
"Annise Bradfield","GCFC",0,0,0,0,0
"Maddison Levi","GCFC",0,0,0,0,0
"Teagan Levi","GCFC",0,0,0,0,0
"Giselle Davies","GCFC",0,0,0,0,0
"Nina Morrison","GEEL",6,0,0,0,87
"Georgie Prespakis","GEEL",8,0,0,0,71
"Amy McDonald","GEEL",10,0,0,0,67
"Rebecca Webster","GEEL",11,0,0,0,67
"Chantel Emonson","GEEL",3,0,4,3,59
"Chloe Scheer","GEEL",0,0,0,0,58
"Maddy McMahon","GEEL",0,0,0,0,57
"Kate Darby","GEEL",10,29,0,0,47
"Madeline Keryk","GEEL",0,0,2,2,46
"Zali Friswell","GEEL",0,0,0,0,43
"Rene Caris","GEEL",5,41,0,0,43
"Georgie Rankin","GEEL",0,0,0,0,41
"Laura Gardiner","GEEL",7,0,0,0,41
"Julia Crockett-Grills","GEEL",0,0,0,0,39
"Sophie Van De Heuvel","GEEL",0,0,0,0,37
"Rachel Kearns","GEEL",0,0,0,0,32
"Meghan McDonald","GEEL",0,0,0,0,26
"Phoebe McWilliams","GEEL",0,2,0,0,18
"Jordan Ivey","GEEL",0,0,0,0,14
"Madisen Maguire","GEEL",0,0,0,0,13
"Gabbi Featherston","GEEL",0,0,0,0,8
"Darcy Moloney","GEEL",0,0,0,0,0
"Olivia Fuller","GEEL",0,0,0,0,0
"Annabel Johnson","GEEL",0,0,0,0,0
"Claudia Gunjaca","GEEL",0,0,0,0,0
"Danielle Higgins","GEEL",0,0,0,0,0
"Georgia Clarke","GEEL",0,0,0,0,0
"Denby Taylor","GEEL",0,0,0,0,0
"Millie Brown","GEEL",0,0,0,0,0
"Renee Garing","GEEL",0,0,0,0,0
"Stephanie Williams","GEEL",0,0,0,0,0
"Olivia Barber","GEEL",0,0,0,0,0
"Carly Remmos","GEEL",0,0,0,0,0
"Alyce Parker","GWS",8,0,0,0,87
"Alicia Eva","GWS",9,0,0,0,71
"Ally Dallaway","GWS",4,0,0,0,67
"Chloe Dalton","GWS",5,0,0,0,52
"Louise Stephenson","GWS",0,0,0,0,49
"Annalyse Lister","GWS",0,0,0,0,46
"Nicola Barr","GWS",0,0,0,0,42
"Katie Loynes","GWS",1,0,0,0,38
"Haneen Zreika","GWS",3,0,0,0,32
"Emily Pease","GWS",0,0,0,0,31
"Jasmine Grierson","GWS",0,0,1,1,30
"Katherine Smith","GWS",0,0,0,0,27
"Libby Graham","GWS",0,0,0,0,27
"Rebecca Privitelli","GWS",0,0,0,0,23
"Ally Morphett","GWS",3,21,0,0,23
"Tanya Hetherington","GWS",0,0,6,4,22
"Jessica Doyle","GWS",0,0,0,0,22
"Erin McKinnon","GWS",7,42,0,0,20
"Brid Stack","GWS",0,0,0,0,19
"Pepa Randall","GWS",0,0,1,1,18
"Cora Staunton","GWS",0,1,0,0,17
"Lisa Steane","GWS",0,0,0,0,0
"Georgia Garnett","GWS",0,0,0,0,0
"Rebecca Beeson","GWS",0,0,0,0,0
"Tait Mackrill","GWS",0,0,0,0,0
"Erin Lorenzini","GWS",0,0,0,0,0
"Casidhe Simmons","GWS",0,0,0,0,0
"Brodee Mowbray","GWS",0,0,0,0,0
"Georgina Fowler","GWS",0,0,0,0,0
"Jessica Allan","GWS",0,0,0,0,0
"Tarni Evans","GWS",0,0,0,0,0
"Emily Goodsir","GWS",0,0,0,0,0
"Ruby Sargent-Wilson","GWS",0,0,0,0,0
"Isadora McLeay","GWS",0,0,0,0,0
"Tanya Kennedy","GWS",0,0,0,0,0
"Eliza West","MELB",7,0,0,0,82
"Tyla Hanks","MELB",7,0,0,0,80
"Karen Paxman","MELB",7,0,0,0,78
"Lily Mithen","MELB",1,0,0,0,76
"Lauren Pearce","MELB",7,41,0,0,66
"Megan Fitzsimon","MELB",0,0,0,0,64
"Tayla Harris","MELB",0,0,0,0,63
"Kate Hore","MELB",0,0,0,0,61
"Jacqueline Parry","MELB",0,3,0,0,54
"Sinead Goldrick","MELB",0,0,0,0,53
"Shelley Heath","MELB",0,0,1,1,52
"Eden Zanker","MELB",8,0,0,0,48
"Alyssa Bannan","MELB",0,0,0,0,43
"Eliza McNamara","MELB",0,0,0,0,39
"Daisy Pearce","MELB",0,0,0,0,37
"Shelley Scott","MELB",0,0,0,0,37
"Libby Birch","MELB",0,0,0,0,36
"Alison Brown","MELB",0,0,0,0,28
"Lauren Magee","MELB",0,0,0,0,21
"Gabrielle Colvin","MELB",0,0,0,0,19
"Maggie Caris","MELB",3,20,0,0,16
"Sarah Lampard","MELB",0,0,0,0,0
"Casey Sherriff","MELB",0,0,0,0,0
"Maddison Gay","MELB",0,0,0,0,0
"Brenna Tarrant","MELB",0,0,0,0,0
"Krstel Petrevski","MELB",0,0,0,0,0
"Jordan Zanchetta","MELB",0,0,0,0,0
"Olivia Purcell","MELB",0,0,0,0,0
"Tahlia Gillard","MELB",0,0,0,0,0
"Isabella Simmons","MELB",0,0,0,0,0
"Maeve Chaplin","MELB",0,0,0,0,0
"Georgia Campbell","MELB",0,0,0,0,0
"Jasmine Garner","NMFC",9,0,0,0,112
"Ashleigh Riddell","NMFC",8,0,0,0,96
"Jenna Bruton","NMFC",8,0,0,0,84
"Ellie Gavalas","NMFC",4,0,0,0,74
"Emma Kearney","NMFC",0,0,0,0,73
"Mia King","NMFC",4,0,0,0,65
"Brooke Brown","NMFC",0,0,5,3,62
"Emma King","NMFC",5,17,0,0,56
"Isabella Eddey","NMFC",0,0,0,0,55
"Sophie Abbatangelo","NMFC",0,0,0,0,52
"Daria Bannister","NMFC",0,0,0,0,41
"Tahlia Randall","NMFC",0,4,0,0,38
"Jessica Duffin","NMFC",0,0,1,1,36
"Amy Smith","NMFC",0,0,0,0,31
"Aileen Gilroy","NMFC",0,0,0,0,30
"Alice O'Loughlin","NMFC",0,0,0,0,26
"Jasmine Ferguson","NMFC",0,0,0,0,23
"Sarah Wright","NMFC",0,0,0,0,23
"Nicole Bresnehan","NMFC",0,0,0,0,21
"Daisy Bateman","NMFC",0,0,0,0,20
"Kimberley Rennie","NMFC",6,25,0,0,17
"Kaitlyn Ashmore","NMFC",0,0,0,0,0
"Danielle Hardiman","NMFC",0,0,0,0,0
"Grace Campbell","NMFC",0,0,0,0,0
"Tess Craven","NMFC",0,0,0,0,0
"Alexia Hamilton","NMFC",0,0,0,0,0
"Brittany Gibson","NMFC",0,0,0,0,0
"Elisha King","NMFC",0,0,0,0,0
"Tara Slender","NMFC",0,0,0,0,0
"Perri King","NMFC",0,0,0,0,0
"Ella Maurer","NMFC",0,0,0,0,0
"Gabrielle Seymour","RICH",4,30,0,0,85
"Katie Brennan","RICH",0,0,0,0,74
"Monique Conti","RICH",10,0,0,0,69
"Ellie McKenzie","RICH",11,0,0,0,62
"Rebecca Miller","RICH",0,0,5,3,58
"Sarah D'Arcy","RICH",0,0,0,0,58
"Jess Hosking","RICH",0,0,0,0,56
"Kate Dempsey","RICH",0,0,0,0,49
"Sarah Hosking","RICH",8,0,0,0,46
"Meg Macdonald","RICH",4,0,0,0,42
"Tessa Lavey","RICH",0,0,0,0,40
"Maddie Shevlin","RICH",0,0,1,1,36
"Sarah Sansonetti","RICH",0,0,0,0,28
"Maddy Brancatisano","RICH",0,0,0,0,26
"Meagan Kiely","RICH",0,0,0,0,25
"Bethany Lynch","RICH",0,0,0,0,25
"Emelia Yassir","RICH",0,0,0,0,19
"Akec Makur Chuot","RICH",0,0,0,0,16
"Tayla Stahl","RICH",0,0,0,0,13
"Poppy Kelly","RICH",7,17,0,0,12
"Kodi Jacques","RICH",0,0,0,0,3
"Christina Bernardi","RICH",0,0,0,0,0
"Hannah Burchell","RICH",0,0,0,0,0
"Harriet Cordner","RICH",0,0,0,0,0
"Stella Reid","RICH",0,0,0,0,0
"Sophie Molan","RICH",0,0,0,0,0
"Courtney Wakefield","RICH",0,0,0,0,0
"Laura McClelland","RICH",0,0,0,0,0
"Sarah Dargan","RICH",0,0,0,0,0
"Iilish Ross","RICH",0,0,0,0,0
"Hannah McLaren","RICH",0,0,0,0,0
"Ingrid Houtsma","RICH",0,0,0,0,0
"Akayla Peterson","RICH",0,0,0,0,0
"Tilly Lucas-Rodd","STK",8,0,0,0,83
"Catherine Phillips","STK",0,0,0,0,62
"Bianca Jakobsson","STK",0,0,10,9,61
"Hannah Priest","STK",10,0,0,0,59
"Ella Friend","STK",0,0,0,0,59
"Alice Burke","STK",0,0,1,1,58
"Rhiannon Watt","STK",5,14,0,0,51
"Tahlia Meyer","STK",0,0,0,0,45
"Kate Shierlaw","STK",0,5,0,0,44
"Nicola Xenos","STK",3,0,0,0,43
"Tarni White","STK",11,0,0,0,40
"Caitlin Greiser","STK",0,5,0,0,38
"Molly McDonald","STK",0,0,0,0,36
"Jayde Van Dyk","STK",0,0,2,1,32
"Rebecca Ott","STK",0,0,0,0,29
"Renee Saulitis","STK",0,0,0,0,28
"Isabella Shannon","STK",0,1,0,0,27
"Jessica Matin","STK",0,0,0,0,26
"Darcy Guttridge","STK",0,0,0,0,20
"Leah Cutting","STK",6,21,0,0,18
"Ashleigh Richards","STK",1,0,0,0,7
"Olivia Vesely","STK",0,0,0,0,0
"Rosie Dillon","STK",0,0,0,0,0
"Jacqui Vogt","STK",0,0,0,0,0
"Alana Woodward","STK",0,0,0,0,0
"Lucy Burke","STK",0,0,0,0,0
"Nat Exon","STK",0,0,0,0,0
"Kate McCarthy","STK",0,0,0,0,0
"Georgia Patrikios","STK",0,0,0,0,0
"Tyanna Smith","STK",0,0,0,0,0
"Paige Price","STK",0,0,0,0,0
"Ellie Blackburn","WB",15,0,0,0,91
"Kirsty Lamb","WB",14,0,0,0,79
"Bonnie Toogood","WB",1,3,0,0,73
"Katie Lynch","WB",0,0,2,0,72
"Celine Moody","WB",12,32,0,0,67
"Ashleigh Guest","WB",0,0,4,2,57
"Isabelle Pritchard","WB",0,0,0,0,55
"Nell Morris-Dalton","WB",0,0,0,0,49
"Jessica Fitzgerald","WB",15,0,0,0,47
"Eleanor Brown","WB",0,0,0,0,46
"Sarah Hartwig","WB",0,0,0,0,41
"Naomi Ferres","WB",0,0,0,0,39
"Elisabeth Georgostathis","WB",9,0,0,0,38
"Elizabeth Snell","WB",0,0,0,0,37
"Richelle Cranston","WB",0,0,0,0,34
"Britney Gutknecht","WB",0,0,0,0,25
"Alice Edmonds","WB",6,26,0,0,21
"Bailey Hunt","WB",0,0,0,0,20
"Isabella Grant","WB",0,0,0,0,17
"Brooke Lochland","WB",0,0,0,0,12
"Aurora Smith","WB",0,0,0,0,4
"Elle Bennetts","WB",0,0,0,0,0
"Gemma Lagioia","WB",0,0,0,0,0
"Amanda Ling","WB",0,0,0,0,0
"Annabel Strahan","WB",0,0,0,0,0
"Isabel Huntington","WB",0,0,0,0,0
"Jemima Woods","WB",0,0,0,0,0
"Hannah Scott","WB",0,0,0,0,0
"Ellyse Gamble","WB",0,0,0,0,0
"Kirsten McLeod","WB",0,0,0,0,0
"Gabby Newton","WB",0,0,0,0,0
"Deanna Berry","WB",0,0,0,0,0
"Dana Hooker","WCE",13,0,0,0,89
"Niamh Kelly","WCE",0,0,0,0,73
"Emma Swanson","WCE",12,0,0,0,63
"Charlotte Thomas","WCE",0,0,0,0,58
"Mikayla Bowen","WCE",0,0,0,0,56
"Isabella Lewis","WCE",11,0,0,0,53
"Aimee Schmidt","WCE",0,0,0,0,47
"Imahra Cameron","WCE",0,0,0,0,47
"Belinda Smith","WCE",0,0,0,0,46
"Parris Laurie","WCE",12,35,0,0,41
"Kellie Gibson","WCE",5,0,0,0,40
"Evangeline Gooch","WCE",0,0,4,4,39
"Ashton Hill","WCE",0,0,0,0,38
"Courtney Rowley","WCE",0,0,0,0,33
"Shanae Davison","WCE",0,0,0,0,30
"Sarah Lakay","WCE",2,14,0,0,27
"Maddy Collier","WCE",0,0,0,0,22
"Courtney Guard","WCE",0,0,0,0,19
"Ashlee Atkins","WCE",0,0,0,0,18
"Hayley Bullas","WCE",1,0,0,0,17
"Grace Kelly","WCE",0,0,0,0,4
"Aisling McCarthy","WCE",0,0,0,0,0
"Amber Ward","WCE",0,0,0,0,0
"Andrea Gilmore","WCE",0,0,0,0,0
"Melissa Caulfield","WCE",0,0,0,0,0
"Sophie McDonald","WCE",0,0,0,0,0
"Tayla Bresland","WCE",0,0,0,0,0
"Lauren Gauci","WCE",0,0,0,0,0
"Emily Bennett","WCE",0,0,0,0,0
"Beth Schilling","WCE",0,0,0,0,0
